datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude (degrees_east),maxLongitude (degrees_east),longitudeSpacing (degrees_east),minLatitude (degrees_north),maxLatitude (degrees_north),latitudeSpacing (degrees_north),minAltitude (m),maxAltitude (m),minTime (UTC),maxTime (UTC),timeSpacing (seconds),griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
Pylos_20100710_20110227,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.5928,21.5928,,36.8437,36.8437,,3.0,-500.0,2010-07-10T12:00:00Z,2011-02-26T15:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20100710_20110227.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20100710_20110227,https://erddap.emso.eu/erddap/tabledap/Pylos_20100710_20110227.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20100710_20110227_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20100710_20110227_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20100710_20110227/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20100710_20110227.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20100710_20110227&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20110228_20120212,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.5928,21.5928,,36.8437,36.8437,,3.0,-400.0,2011-02-28T06:00:00Z,2012-02-12T21:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20110228_20120212.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20110228_20120212,https://erddap.emso.eu/erddap/tabledap/Pylos_20110228_20120212.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20110228_20120212_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20110228_20120212_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20110228_20120212/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20110228_20120212.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20110228_20120212&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20120213_20130411,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.5928,21.5928,,36.8437,36.8437,,3.0,-400.0,2012-02-13T00:00:00Z,2013-04-11T06:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20120213_20130411.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20120213_20130411,https://erddap.emso.eu/erddap/tabledap/Pylos_20120213_20130411.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20120213_20130411_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20120213_20130411_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20120213_20130411/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20120213_20130411.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20120213_20130411&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20130412_20140117,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.5928,21.5928,,36.8437,36.8437,,3.0,-1.0,2013-04-12T09:00:00Z,2014-01-05T21:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20130412_20140117.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20130412_20140117,https://erddap.emso.eu/erddap/tabledap/Pylos_20130412_20140117.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20130412_20140117_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20130412_20140117_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20130412_20140117/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20130412_20140117.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20130412_20140117&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20140118_20141114,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.5928,21.5928,,36.8437,36.8437,,3.0,-1000.0,2014-01-18T03:00:00Z,2014-11-14T21:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20140118_20141114.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20140118_20141114,https://erddap.emso.eu/erddap/tabledap/Pylos_20140118_20141114.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20140118_20141114_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20140118_20141114_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20140118_20141114/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20140118_20141114.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20140118_20141114&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20141115_20150708,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.5928,21.5928,,36.8437,36.8437,,3.0,-1000.0,2014-11-15T00:00:00Z,2015-06-20T15:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20141115_20150708.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20141115_20150708,https://erddap.emso.eu/erddap/tabledap/Pylos_20141115_20150708.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20141115_20150708_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20141115_20150708_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20141115_20150708/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20141115_20150708.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20141115_20150708&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20150709_20160714,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.5928,21.5928,,36.8437,36.8437,,3.0,-1000.0,2015-07-09T06:00:00Z,2016-07-14T21:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20150709_20160714.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20150709_20160714,https://erddap.emso.eu/erddap/tabledap/Pylos_20150709_20160714.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20150709_20160714_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20150709_20160714_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20150709_20160714/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20150709_20160714.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20150709_20160714&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20160715_20170415,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.5928,21.5928,,36.8437,36.8437,,3.0,-1000.0,2016-07-15T00:00:00Z,2017-04-15T21:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20160715_20170415.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20160715_20170415,https://erddap.emso.eu/erddap/tabledap/Pylos_20160715_20170415.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20160715_20170415_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20160715_20170415_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20160715_20170415/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20160715_20170415.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20160715_20170415&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20170416_20180521,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.5928,21.5928,,36.8437,36.8437,,3.0,-1000.0,2017-04-16T00:00:00Z,2018-05-16T06:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20170416_20180521.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20170416_20180521,https://erddap.emso.eu/erddap/tabledap/Pylos_20170416_20180521.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20170416_20180521_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20170416_20180521_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20170416_20180521/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20170416_20180521.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20170416_20180521&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20180522_20190721,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.5928,21.5928,,36.8437,36.8437,,3.0,-1000.0,2018-05-22T03:00:00Z,2019-07-21T21:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20180522_20190721.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20180522_20190721,https://erddap.emso.eu/erddap/tabledap/Pylos_20180522_20190721.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20180522_20190721_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20180522_20190721_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20180522_20190721/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20180522_20190721.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20180522_20190721&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20190722_20200901,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.5928,21.6068,,36.8288,36.8437,,3.0,-1000.0,2019-07-22T06:00:00Z,2020-04-10T00:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20190722_20200901.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20190722_20200901,https://erddap.emso.eu/erddap/tabledap/Pylos_20190722_20200901.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20190722_20200901_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20190722_20200901_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20190722_20200901/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20190722_20200901.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20190722_20200901&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20200902_20210909,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.6068,21.6068,,36.8288,36.8288,,3.0,-1000.0,2020-09-02T09:00:00Z,2021-09-08T15:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20200902_20210909.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20200902_20210909,https://erddap.emso.eu/erddap/tabledap/Pylos_20200902_20210909.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20200902_20210909_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20200902_20210909_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20200902_20210909/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20200902_20210909.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20200902_20210909&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20210910_20221220,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.6068,21.6068,,36.8288,36.8288,,3.0,-1000.0,2021-09-10T12:00:00Z,2022-12-19T15:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20210910_20221220.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20210910_20221220,https://erddap.emso.eu/erddap/tabledap/Pylos_20210910_20221220.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20210910_20221220_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20210910_20221220_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20210910_20221220/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20210910_20221220.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20210910_20221220&showErrors=false&email=,,,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
Pylos_20221221_NRT,public,HCMR POSEIDON,table,TimeSeries,EDDTableFromErddap,"Med Sea, Hellenic Arc, NRT in situ Observations",21.6068,21.6068,,36.8288,36.8288,,3.0,-1000.0,2022-12-21T12:00:00Z,2024-03-09T12:00:00Z,,,https://erddap.emso.eu/erddap/tabledap/Pylos_20221221_NRT.subset,https://erddap.emso.eu/erddap/tabledap/Pylos_20221221_NRT,https://erddap.emso.eu/erddap/tabledap/Pylos_20221221_NRT.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Pylos_20221221_NRT_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Pylos_20221221_NRT_iso19115.xml,https://erddap.emso.eu/erddap/info/Pylos_20221221_NRT/index,(local files),https://poseidon.hcmr.gr/,https://erddap.emso.eu/erddap/rss/Pylos_20221221_NRT.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Pylos_20221221_NRT&showErrors=false&email=,now-2days,81.98448,Med Sea - Hellenic Arc - Near Real Time (NRT) in situ Observations
EMSO_Western_Ionian_Sea_CTD_2002_2003,public,Istituto Nazionale Geofisica e Vulcanologia - Sez. Roma2,table,TimeSeries,EDDTableFromErddap,NEMO-SN1 Observatory CTD data (2002-2003),15.39311,15.39311,,37.44221,37.44221,,-2100.0,-2100.0,2002-10-09T14:24:00Z,2003-02-20T21:48:00Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO_Western_Ionian_Sea_CTD_2002_2003.subset,https://erddap.emso.eu/erddap/tabledap/EMSO_Western_Ionian_Sea_CTD_2002_2003,https://erddap.emso.eu/erddap/tabledap/EMSO_Western_Ionian_Sea_CTD_2002_2003.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO_Western_Ionian_Sea_CTD_2002_2003_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO_Western_Ionian_Sea_CTD_2002_2003_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO_Western_Ionian_Sea_CTD_2002_2003/index,(local files),http://www.moist.it/sites/western_ionian_sea/2/GNDT1/ctd/22,https://erddap.emso.eu/erddap/rss/EMSO_Western_Ionian_Sea_CTD_2002_2003.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO_Western_Ionian_Sea_CTD_2002_2003&showErrors=false&email=,,,"The dataset contains sea bottom Conductivity, Temperature and Pressure data (about 1 m above the bottom) acquired through a SBE 37-SM installed on SN-1 station. The collection period ranges from October 2002 through February 2003."
EMSO_Western_Ionian_Sea_CTD_2012_2013,public,Istituto Nazionale Geofisica e Vulcanologia - Sez. Roma2,table,TimeSeries,EDDTableFromErddap,NEMO-SN1 Observatory CTD data (2012-2013),15.3975,15.3975,,37.54765,37.54765,,-2071.5,-2071.5,2012-06-10T00:00:47Z,2013-06-12T19:03:01Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO_Western_Ionian_Sea_CTD_2012_2013.subset,https://erddap.emso.eu/erddap/tabledap/EMSO_Western_Ionian_Sea_CTD_2012_2013,https://erddap.emso.eu/erddap/tabledap/EMSO_Western_Ionian_Sea_CTD_2012_2013.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO_Western_Ionian_Sea_CTD_2012_2013_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO_Western_Ionian_Sea_CTD_2012_2013_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO_Western_Ionian_Sea_CTD_2012_2013/index,(local files),http://www.moist.it/sites/western_ionian_sea/2/SMO1/ctd/36,https://erddap.emso.eu/erddap/rss/EMSO_Western_Ionian_Sea_CTD_2012_2013.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO_Western_Ionian_Sea_CTD_2012_2013&showErrors=false&email=,,,"The dataset contains sea bottom Conductivity, Temperature and Pressure data (about 1 m above the bottom) acquired through a SBE 37-SM installed on SN-1 station."
EMSO_Western_Ionian_Sea_PRESSURE_GAUGE_2012_2013,public,Istituto Nazionale Geofisica e Vulcanologia - Sez. Roma2,table,TimeSeries,EDDTableFromErddap,NEMO-SN1 Observatory Observatory Pressure Gauge data,15.3975,15.3975,,37.54765,37.54765,,-2071.5,-2071.5,2012-06-10T00:00:00Z,2013-06-12T19:52:30Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO_Western_Ionian_Sea_PRESSURE_GAUGE_2012_2013.subset,https://erddap.emso.eu/erddap/tabledap/EMSO_Western_Ionian_Sea_PRESSURE_GAUGE_2012_2013,https://erddap.emso.eu/erddap/tabledap/EMSO_Western_Ionian_Sea_PRESSURE_GAUGE_2012_2013.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO_Western_Ionian_Sea_PRESSURE_GAUGE_2012_2013_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO_Western_Ionian_Sea_PRESSURE_GAUGE_2012_2013_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO_Western_Ionian_Sea_PRESSURE_GAUGE_2012_2013/index,(local files),http://www.moist.it/sites/western_ionian_sea/2/SMO1/pressure_gauge/37,https://erddap.emso.eu/erddap/rss/EMSO_Western_Ionian_Sea_PRESSURE_GAUGE_2012_2013.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO_Western_Ionian_Sea_PRESSURE_GAUGE_2012_2013&showErrors=false&email=,,,This sensor measures the hydrostatic (water column) pressure exerted on the sensor resulting from the pressure of water above its position and the atmospheric air pressure acting on the sea surface.
EMSO_OBSEA_Besos_Buoy_SA8065_30min,public,Polytechnic University of Catalonia,table,Point,EDDTableFromErddap,Physicochemical data from an SA8065 multiparameter probe at OBSEA's Besos Buoy (30min average),1.75257,1.75257,,41.18212,41.18212,,-1.059,-1.447,2023-12-11T00:00:00Z,2024-04-23T10:30:00Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO_OBSEA_Besos_Buoy_SA8065_30min.subset,https://erddap.emso.eu/erddap/tabledap/EMSO_OBSEA_Besos_Buoy_SA8065_30min,https://erddap.emso.eu/erddap/tabledap/EMSO_OBSEA_Besos_Buoy_SA8065_30min.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO_OBSEA_Besos_Buoy_SA8065_30min_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO_OBSEA_Besos_Buoy_SA8065_30min_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO_OBSEA_Besos_Buoy_SA8065_30min/index,(local files),https://edmo.seadatanet.org/report/2150,https://erddap.emso.eu/erddap/rss/EMSO_OBSEA_Besos_Buoy_SA8065_30min.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO_OBSEA_Besos_Buoy_SA8065_30min&showErrors=false&email=,,,"Physicochemical data collected by an SA8065 multiparameter probe at the Besos Buoy, on top of the OBSEA observatory, 30min average"
EMSO_OBSEA_Besos_Buoy_SA8065_full,public,Polytechnic University of Catalonia,table,Point,EDDTableFromErddap,Physicochemical data from an SA8065 multiparameter probe at OBSEA's Besos Buoy (full sensor data),1.75257,1.75257,,41.18212,41.18212,,-1.0,-1.462,2023-12-11T00:08:26Z,2024-04-23T10:42:53Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO_OBSEA_Besos_Buoy_SA8065_full.subset,https://erddap.emso.eu/erddap/tabledap/EMSO_OBSEA_Besos_Buoy_SA8065_full,https://erddap.emso.eu/erddap/tabledap/EMSO_OBSEA_Besos_Buoy_SA8065_full.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO_OBSEA_Besos_Buoy_SA8065_full_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO_OBSEA_Besos_Buoy_SA8065_full_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO_OBSEA_Besos_Buoy_SA8065_full/index,(local files),https://edmo.seadatanet.org/report/2150,https://erddap.emso.eu/erddap/rss/EMSO_OBSEA_Besos_Buoy_SA8065_full.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO_OBSEA_Besos_Buoy_SA8065_full&showErrors=false&email=,,,"Physicochemical data collected by an SA8065 multiparameter probe at the Besos Buoy, on top of the OBSEA observatory, full sensor data"
smartbay_obs_hour_mean,public,Marine Institute,table,TimeSeries,EDDTableFromErddap,SmartBay Observatory NRT sensor feed - 1 hour average - all sensors,,,,,,,,,,,,,https://erddap.emso.eu/erddap/tabledap/smartbay_obs_hour_mean.subset,https://erddap.emso.eu/erddap/tabledap/smartbay_obs_hour_mean,https://erddap.emso.eu/erddap/tabledap/smartbay_obs_hour_mean.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/smartbay_obs_hour_mean_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/smartbay_obs_hour_mean_iso19115.xml,https://erddap.emso.eu/erddap/info/smartbay_obs_hour_mean/index,(source database),http://data.marine.ie/geonetwork/srv/eng/catalog.search#/metadata/ie.marine.data:dataset.4953,https://erddap.emso.eu/erddap/rss/smartbay_obs_hour_mean.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=smartbay_obs_hour_mean&showErrors=false&email=,,,"The SmartBay Observatory in Galway Bay is an underwater observatory which uses cameras, probes and sensors to permit continuous and remote live underwater monitoring. The observatory was installed in 2015 on the seafloor 1.5km off the coast of Spiddal, Co. Galway, Ireland at a depth of 20-25m. Underwater observatories allow ocean researchers unique real-time access to monitor ongoing changes in the marine environment. The SmartBay Observatory is an important contribution by Ireland to the growing global network of real-time data capture systems deployed in the ocean. Data relating to the marine environment at the SmartBay Observatory site is transferred in real-time through a fibre optic telecommunications cable to the Marine Institute headquarters and then made publically available on the internet. The data includes a live video stream, the depth of the observatory node, the water temperature and salinity, and estimates of the chlorophyll and turbidity levels in the water which give an indication of the volume of phytoplankton and other particles, such as sediment, in the water. Maintenance take place on the observatory every 18 to 24 months. This dataset comprises hourly mean of data collected from the SmartBay Observatory site using an Idronaut Ocean-Seven 304 plus CTD, Sea_Bird SBE16plus CT, Sea-Bird SBE43 dissolved oxygen sensor, WetLabs ECO-FL, Contros pCO2, Kongsberg ADCP and icListen hydrophone sensors."
smartbay_obs_adcp,public,Marine Institute,table,TimeSeries,EDDTableFromErddap,SmartBay Observatory NRT sensor feed - ADCP data,,,,,,,,,,,,,https://erddap.emso.eu/erddap/tabledap/smartbay_obs_adcp.subset,https://erddap.emso.eu/erddap/tabledap/smartbay_obs_adcp,https://erddap.emso.eu/erddap/tabledap/smartbay_obs_adcp.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/smartbay_obs_adcp_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/smartbay_obs_adcp_iso19115.xml,https://erddap.emso.eu/erddap/info/smartbay_obs_adcp/index,(source database),http://data.marine.ie/geonetwork/srv/eng/catalog.search#/metadata/ie.marine.data:dataset.2820,https://erddap.emso.eu/erddap/rss/smartbay_obs_adcp.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=smartbay_obs_adcp&showErrors=false&email=,,,"The SmartBay Observatory in Galway Bay is an underwater observatory which uses cameras, probes and sensors to permit continuous and remote live underwater monitoring. The observatory was installed in 2015 on the seafloor 1.5km off the coast of Spiddal, Co. Galway, Ireland at a depth of 20-25m. Underwater observatories allow ocean researchers unique real-time access to monitor ongoing changes in the marine environment. The SmartBay Observatory is an important contribution by Ireland to the growing global network of real-time data capture systems deployed in the ocean. Data relating to the marine environment at the SmartBay Observatory site is transferred in real-time through a fibre optic telecommunications cable to the Marine Institute headquarters and then made publically available on the internet. The data includes a live video stream, the depth of the observatory node, the water temperature and salinity, and estimates of the chlorophyll and turbidity levels in the water which give an indication of the volume of phytoplankton and other particles, such as sediment, in the water. Maintenance take place on the observatory every 18 to 24 months. A Teledyne RDI Workhorse Broadband 600KHz acoustic Doppler current profiler (ADCP ) is mounted on the observatory infrastructure. It is approximately two metres above the seabed, looking up towards the sea surface. Data are collected every minute for 1.0m depth bins from approx. 1 metre above the instrument to the surface. Data are collected in RDI's PD0 binary format (more information is available from the link: http://spiddal.marine.ie/data.html#adcp). The .PD0 raw files are processed as they are collected and the real time values for the Near Surface and Mid Water Current Speeds and Directions are extracted. The extracted values are displayed in near-real-time on smartbay.marine.ie. The processed data is also provided via an ERDDAP data server allowing the data to be downloaded in a range of open formats. The sensor is deployed on the EMSO Smartbay Cable End Equipment Node in Galway Bay in approx. 25m depth of water."
